identity_line_item_id,identity_time_interval,bill_invoice_id,bill_billing_entity,bill_bill_type,bill_payer_account_id,bill_billing_period_start_date,bill_billing_period_end_date,line_item_usage_account_id,line_item_line_item_type,line_item_usage_start_date,line_item_usage_end_date,line_item_product_code,line_item_usage_type,line_item_operation,line_item_availability_zone,line_item_resource_id,line_item_usage_amount,line_item_normalization_factor,line_item_normalized_usage_amount,line_item_currency_code,line_item_unblended_rate,line_item_unblended_cost,line_item_blended_rate,line_item_blended_cost,line_item_line_item_description,product_product_name,product_instance_type,product_region,product_availability_zone,product_tenancy,product_operating_system,product_service_code,resource_tags_user_team,resource_tags_user_environment,resource_tags_user_project,pricing_public_on_demand_cost,pricing_public_on_demand_rate,pricing_term,pricing_unit,reservation_reservation_a_r_n,reservation_effective_cost,reservation_recurring_fee_for_usage,savings_plan_savings_plan_a_r_n,savings_plan_savings_plan_effective_cost,savings_plan_used_commitment
37,2026-02-05T00:00:00Z/2026-02-05T23:59:59Z,I-G8EV3S7XBJ5B0D63,AWS,Anniversary,123456789012,2026-01-31T18:30:00.000Z,2026-02-28T18:30:00.000Z,123456789012,Usage,2026-02-05 22:30:29,2026-02-06 22:30:29,AmazonS3,TimedStorage-ByteHrs,StandardStorage,ap-south-1b,,25.08690651,1,25.08690651,USD,0.0000315068,0.0007175400,0.0000315068,0.0007175400,Amazon Simple Storage Service TimedStorage-ByteHrs,Amazon Simple Storage Service,,ap-south-1,ap-south-1b,Shared,,AmazonS3,platform,staging,cloudspire,0.0007175400,0.0000315068,OnDemand,Hrs,,,,,,
38,2026-02-05T00:00:00Z/2026-02-05T23:59:59Z,I-DWCSJ8BDSRA1S8KB,AWS,Anniversary,123456789012,2026-01-31T18:30:00.000Z,2026-02-28T18:30:00.000Z,123456789012,Usage,2026-02-05 22:30:29,2026-02-06 22:30:29,AmazonRDS,InstanceUsage:db.t3.medium,CreateDBInstance:0014,ap-south-1b,arn:aws:ec2:ap-south-1:123456789012:instance/i-dy21hkror6fnpc5w,24.40233573,1,24.40233573,USD,0.0680000000,1.8384568100,0.0680000000,1.8384568100,Amazon Relational Database Service InstanceUsage:db.t3.medium,Amazon Relational Database Service,db.t3.medium,ap-south-1,ap-south-1b,Shared,Linux,AmazonRDS,backend,development,ml-inference,1.8384568100,0.0680000000,OnDemand,Hrs,,,,,,
39,2026-02-05T00:00:00Z/2026-02-05T23:59:59Z,I-4GTB4BZTE383798C,AWS,Anniversary,123456789012,2026-01-31T18:30:00.000Z,2026-02-28T18:30:00.000Z,123456789012,Usage,2026-02-05 22:30:29,2026-02-06 22:30:29,AmazonCloudFront,DataTransfer-Out-Bytes,HttpTransferOut,us-east-1b,,24.62566500,1,24.62566500,USD,0.0000116438,0.0003102500,0.0000116438,0.0003102500,Amazon CloudFront DataTransfer-Out-Bytes,Amazon CloudFront,,us-east-1,us-east-1b,Shared,,AmazonCloudFront,frontend,staging,api-gateway,0.0003102500,0.0000116438,OnDemand,Hrs,,,,,,
40,2026-02-05T00:00:00Z/2026-02-05T23:59:59Z,I-NSU9KJLF5EXBT9K6,AWS,Anniversary,123456789012,2026-01-31T18:30:00.000Z,2026-02-28T18:30:00.000Z,123456789012,Usage,2026-02-05 22:30:29,2026-02-06 22:30:29,AWSLambda,Lambda-GB-Second,Invoke,ap-south-1b,,24.67872177,1,24.67872177,USD,0.0600001200,1.3321653900,0.0600001200,1.3321653900,AWS Lambda Lambda-GB-Second,AWS Lambda,,ap-south-1,ap-south-1b,Shared,,AWSLambda,backend,staging,ml-inference,1.3321653900,0.0600001200,OnDemand,Hrs,,,,,,
41,2026-02-05T00:00:00Z/2026-02-05T23:59:59Z,I-LC5ZMPM0F4OFRTJC,AWS,Anniversary,123456789012,2026-01-31T18:30:00.000Z,2026-02-28T18:30:00.000Z,123456789012,Usage,2026-02-05 22:30:29,2026-02-06 22:30:29,AmazonDynamoDB,ReadCapacityUnit-Hrs,PayPerRequestThroughput,ap-south-1b,,24.12614713,1,24.12614713,USD,0.0000650000,0.0013431900,0.0000650000,0.0013431900,Amazon DynamoDB ReadCapacityUnit-Hrs,Amazon DynamoDB,,ap-south-1,ap-south-1b,Shared,,AmazonDynamoDB,backend,staging,cloudspire,0.0013431900,0.0000650000,OnDemand,Hrs,,,,,,
42,2026-02-05T00:00:00Z/2026-02-05T23:59:59Z,I-M5R7LGJV4Y5EYTNN,AWS,Anniversary,123456789012,2026-01-31T18:30:00.000Z,2026-02-28T18:30:00.000Z,123456789012,Usage,2026-02-05 22:30:29,2026-02-06 22:30:29,AWSDataTransfer,InterRegion-Out-Bytes,InterregionOut,us-east-1b,,24.22736775,1,24.22736775,USD,0.0000273973,0.0006438600,0.0000273973,0.0006438600,AWS Data Transfer InterRegion-Out-Bytes,AWS Data Transfer,,us-east-1,us-east-1b,Shared,,AWSDataTransfer,platform,staging,cloudspire,0.0006438600,0.0000273973,OnDemand,Hrs,,,,,,
43,2026-02-06T00:00:00Z/2026-02-06T23:59:59Z,I-9FZ246A93YGZZSGF,AWS,Anniversary,123456789012,2026-01-31T18:30:00.000Z,2026-02-28T18:30:00.000Z,123456789012,Usage,2026-02-06 22:30:29,2026-02-07 22:30:29,AmazonEC2,BoxUsage:t3.medium,RunInstances,ap-south-1a,arn:aws:ec2:ap-south-1:123456789012:instance/i-gwx1u3bkxi9mmhi3,24.71953896,1,24.71953896,USD,0.0416000000,1.1215847100,0.0416000000,1.1215847100,Amazon Elastic Compute Cloud BoxUsage:t3.medium,Amazon Elastic Compute Cloud,t3.medium,ap-south-1,ap-south-1a,Shared,Linux,AmazonEC2,backend,development,cloudspire,1.1215847100,0.0416000000,OnDemand,Hrs,,,,,,
44,2026-02-06T00:00:00Z/2026-02-06T23:59:59Z,I-J57O6RXYY94J30QE,AWS,Anniversary,123456789012,2026-01-31T18:30:00.000Z,2026-02-28T18:30:00.000Z,123456789012,Usage,2026-02-06 22:30:29,2026-02-07 22:30:29,AmazonEC2,BoxUsage:m5.large,RunInstances,us-east-1b,arn:aws:ec2:us-east-1:123456789012:instance/i-pyll8323jeu7rvgg,24.48609713,1,24.48609713,USD,0.0960000000,2.1642965400,0.0960000000,2.1642965400,Amazon Elastic Compute Cloud BoxUsage:m5.large,Amazon Elastic Compute Cloud,m5.large,us-east-1,us-east-1b,Shared,Linux,AmazonEC2,backend,staging,ml-inference,2.1642965400,0.0960000000,OnDemand,Hrs,,,,,,
45,2026-02-06T00:00:00Z/2026-02-06T23:59:59Z,I-4COSNBRGWJXM9MXG,AWS,Anniversary,123456789012,2026-01-31T18:30:00.000Z,2026-02-28T18:30:00.000Z,123456789012,Usage,2026-02-06 22:30:29,2026-02-07 22:30:29,AmazonEC2,BoxUsage:c5.xlarge,RunInstances,us-east-1b,arn:aws:ec2:us-east-1:123456789012:instance/i-zraw8euzxjefdzjq,15.48823571,1,15.48823571,USD,0.1700000000,2.8939813800,0.1700000000,2.8939813800,Amazon Elastic Compute Cloud BoxUsage:c5.xlarge,Amazon Elastic Compute Cloud,c5.xlarge,us-east-1,us-east-1b,Shared,Linux,AmazonEC2,ml,staging,api-gateway,2.8939813800,0.1700000000,OnDemand,Hrs,,,,,,
46,2026-02-06T00:00:00Z/2026-02-06T23:59:59Z,I-PW0OBEF4JW0G2XIL,AWS,Anniversary,123456789012,2026-01-31T18:30:00.000Z,2026-02-28T18:30:00.000Z,123456789012,Usage,2026-02-06 22:30:29,2026-02-07 22:30:29,AmazonS3,TimedStorage-ByteHrs,StandardStorage,ap-south-1a,,22.98731469,1,22.98731469,USD,0.0000315068,0.0006266500,0.0000315068,0.0006266500,Amazon Simple Storage Service TimedStorage-ByteHrs,Amazon Simple Storage Service,,ap-south-1,ap-south-1a,Shared,,AmazonS3,platform,staging,web-portal,0.0006266500,0.0000315068,OnDemand,Hrs,,,,,,
47,2026-02-06T00:00:00Z/2026-02-06T23:59:59Z,I-B96HDDBY2RXEI7BJ,AWS,Anniversary,123456789012,2026-01-31T18:30:00.000Z,2026-02-28T18:30:00.000Z,123456789012,Usage,2026-02-06 22:30:29,2026-02-07 22:30:29,AmazonRDS,InstanceUsage:db.t3.medium,CreateDBInstance:0014,ap-south-1a,arn:aws:ec2:ap-south-1:123456789012:instance/i-nsr4ak04g7pjydn3,23.00681690,1,23.00681690,USD,0.0680000000,1.5714894200,0.0680000000,1.5714894200,Amazon Relational Database Service InstanceUsage:db.t3.medium,Amazon Relational Database Service,db.t3.medium,ap-south-1,ap-south-1a,Shared,Linux,AmazonRDS,backend,staging,api-gateway,1.5714894200,0.0680000000,OnDemand,Hrs,,,,,,
48,2026-02-06T00:00:00Z/2026-02-06T23:59:59Z,I-G6WVVI0OS0VK1BOU,AWS,Anniversary,123456789012,2026-01-31T18:30:00.000Z,2026-02-28T18:30:00.000Z,123456789012,Usage,2026-02-06 22:30:29,2026-02-07 22:30:29,AWSLambda,Lambda-GB-Second,Invoke,ap-south-1a,,23.96652512,1,23.96652512,USD,0.0600001200,1.5715406000,0.0600001200,1.5715406000,AWS Lambda Lambda-GB-Second,AWS Lambda,,ap-south-1,ap-south-1a,Shared,,AWSLambda,backend,development,web-portal,1.5715406000,0.0600001200,OnDemand,Hrs,,,,,,
49,2026-02-06T00:00:00Z/2026-02-06T23:59:59Z,I-PIOADAP6F60KYIVM,AWS,Anniversary,123456789012,2026-01-31T18:30:00.000Z,2026-02-28T18:30:00.000Z,123456789012,Usage,2026-02-06 22:30:29,2026-02-07 22:30:29,AmazonDynamoDB,ReadCapacityUnit-Hrs,PayPerRequestThroughput,ap-south-1a,,23.17944332,1,23.17944332,USD,0.0000650000,0.0014200300,0.0000650000,0.0014200300,Amazon DynamoDB ReadCapacityUnit-Hrs,Amazon DynamoDB,,ap-south-1,ap-south-1a,Shared,,AmazonDynamoDB,backend,production,data-pipeline,0.0014200300,0.0000650000,OnDemand,Hrs,,,,,,
50,2026-02-06T00:00:00Z/2026-02-06T23:59:59Z,I-YW7P0Q1KXXDTY31C,AWS,Anniversary,123456789012,2026-01-31T18:30:00.000Z,2026-02-28T18:30:00.000Z,123456789012,Usage,2026-02-06 22:30:29,2026-02-07 22:30:29,AmazonElastiCache,NodeUsage:cache.t3.micro,CreateCacheCluster,ap-south-1b,arn:aws:ec2:ap-south-1:123456789012:instance/i-0a1lqf6z3vnyaw9k,24.95377462,1,24.95377462,USD,0.0170000000,0.4098753700,0.0170000000,0.4098753700,Amazon ElastiCache NodeUsage:cache.t3.micro,Amazon ElastiCache,cache.t3.micro,ap-south-1,ap-south-1b,Shared,Linux,AmazonElastiCache,backend,production,data-pipeline,0.4098753700,0.0170000000,OnDemand,Hrs,,,,,,
51,2026-02-07T00:00:00Z/2026-02-07T23:59:59Z,I-65JWGD78ZSRYH9A6,AWS,Anniversary,123456789012,2026-01-31T18:30:00.000Z,2026-02-28T18:30:00.000Z,123456789012,Usage,2026-02-07 22:30:29,2026-02-08 22:30:29,AmazonEC2,BoxUsage:t3.medium,RunInstances,ap-south-1a,arn:aws:ec2:ap-south-1:123456789012:instance/i-so70wh1lwcbfrj7s,23.50404652,1,23.50404652,USD,0.0416000000,0.9905115500,0.0416000000,0.9905115500,Amazon Elastic Compute Cloud BoxUsage:t3.medium,Amazon Elastic Compute Cloud,t3.medium,ap-south-1,ap-south-1a,Shared,Linux,AmazonEC2,backend,production,cloudspire,0.9905115500,0.0416000000,OnDemand,Hrs,,,,,,
52,2026-02-07T00:00:00Z/2026-02-07T23:59:59Z,I-YG0OWN8ZHLLEW624,AWS,Anniversary,123456789012,2026-01-31T18:30:00.000Z,2026-02-28T18:30:00.000Z,123456789012,Usage,2026-02-07 22:30:29,2026-02-08 22:30:29,AmazonEC2,BoxUsage:m5.large,RunInstances,us-east-1b,arn:aws:ec2:us-east-1:123456789012:instance/i-2asxk7ajadqqqilw,25.11651413,1,25.11651413,USD,0.0960000000,2.2531330300,0.0960000000,2.2531330300,Amazon Elastic Compute Cloud BoxUsage:m5.large,Amazon Elastic Compute Cloud,m5.large,us-east-1,us-east-1b,Shared,Linux,AmazonEC2,backend,development,cloudspire,2.2531330300,0.0960000000,OnDemand,Hrs,,,,,,
53,2026-02-07T00:00:00Z/2026-02-07T23:59:59Z,I-GZB57VT9617C8AQZ,AWS,Anniversary,123456789012,2026-01-31T18:30:00.000Z,2026-02-28T18:30:00.000Z,123456789012,Usage,2026-02-07 22:30:29,2026-02-08 22:30:29,AmazonS3,TimedStorage-ByteHrs,StandardStorage,ap-south-1b,,24.65175908,1,24.65175908,USD,0.0000315068,0.0008403100,0.0000315068,0.0008403100,Amazon Simple Storage Service TimedStorage-ByteHrs,Amazon Simple Storage Service,,ap-south-1,ap-south-1b,Shared,,AmazonS3,platform,staging,data-pipeline,0.0008403100,0.0000315068,OnDemand,Hrs,,,,,,
54,2026-02-07T00:00:00Z/2026-02-07T23:59:59Z,I-834XK4MRV47V31PY,AWS,Anniversary,123456789012,2026-01-31T18:30:00.000Z,2026-02-28T18:30:00.000Z,123456789012,Usage,2026-02-07 22:30:29,2026-02-08 22:30:29,AmazonRDS,InstanceUsage:db.t3.medium,CreateDBInstance:0014,ap-south-1a,arn:aws:ec2:ap-south-1:123456789012:instance/i-0byoa6fxr5oqi3nm,24.68691258,1,24.68691258,USD,0.0680000000,1.8670092000,0.0680000000,1.8670092000,Amazon Relational Database Service InstanceUsage:db.t3.medium,Amazon Relational Database Service,db.t3.medium,ap-south-1,ap-south-1a,Shared,Linux,AmazonRDS,backend,development,ml-inference,1.8670092000,0.0680000000,OnDemand,Hrs,,,,,,
55,2026-02-07T00:00:00Z/2026-02-07T23:59:59Z,I-0SE1FRMQMNLUQ4PK,AWS,Anniversary,123456789012,2026-01-31T18:30:00.000Z,2026-02-28T18:30:00.000Z,123456789012,Usage,2026-02-07 22:30:29,2026-02-08 22:30:29,AmazonCloudFront,DataTransfer-Out-Bytes,HttpTransferOut,us-east-1a,,24.50439586,1,24.50439586,USD,0.0000116438,0.0002683000,0.0000116438,0.0002683000,Amazon CloudFront DataTransfer-Out-Bytes,Amazon CloudFront,,us-east-1,us-east-1a,Shared,,AmazonCloudFront,frontend,development,ml-inference,0.0002683000,0.0000116438,OnDemand,Hrs,,,,,,
56,2026-02-07T00:00:00Z/2026-02-07T23:59:59Z,I-L77G9Z3C7YWEDILI,AWS,Anniversary,123456789012,2026-01-31T18:30:00.000Z,2026-02-28T18:30:00.000Z,123456789012,Usage,2026-02-07 22:30:29,2026-02-08 22:30:29,AWSLambda,Lambda-GB-Second,Invoke,ap-south-1b,,23.69452383,1,23.69452383,USD,0.0600001200,1.3320508300,0.0600001200,1.3320508300,AWS Lambda Lambda-GB-Second,AWS Lambda,,ap-south-1,ap-south-1b,Shared,,AWSLambda,backend,production,api-gateway,1.3320508300,0.0600001200,OnDemand,Hrs,,,,,,
57,2026-02-07T00:00:00Z/2026-02-07T23:59:59Z,I-GS10ZMV929UHLT5E,AWS,Anniversary,123456789012,2026-01-31T18:30:00.000Z,2026-02-28T18:30:00.000Z,123456789012,Usage,2026-02-07 22:30:29,2026-02-08 22:30:29,AmazonDynamoDB,ReadCapacityUnit-Hrs,PayPerRequestThroughput,ap-south-1b,,24.19549525,1,24.19549525,USD,0.0000650000,0.0016851200,0.0000650000,0.0016851200,Amazon DynamoDB ReadCapacityUnit-Hrs,Amazon DynamoDB,,ap-south-1,ap-south-1b,Shared,,AmazonDynamoDB,backend,staging,api-gateway,0.0016851200,0.0000650000,OnDemand,Hrs,,,,,,
58,2026-02-07T00:00:00Z/2026-02-07T23:59:59Z,I-FZNNIZTICN89AU61,AWS,Anniversary,123456789012,2026-01-31T18:30:00.000Z,2026-02-28T18:30:00.000Z,123456789012,Usage,2026-02-07 22:30:29,2026-02-08 22:30:29,AmazonElastiCache,NodeUsage:cache.t3.micro,CreateCacheCluster,ap-south-1a,arn:aws:ec2:ap-south-1:123456789012:instance/i-dq5ygcaxay38qkok,24.52470362,1,24.52470362,USD,0.0170000000,0.4691215000,0.0170000000,0.4691215000,Amazon ElastiCache NodeUsage:cache.t3.micro,Amazon ElastiCache,cache.t3.micro,ap-south-1,ap-south-1a,Shared,Linux,AmazonElastiCache,backend,production,cloudspire,0.4691215000,0.0170000000,OnDemand,Hrs,,,,,,
59,2026-02-07T00:00:00Z/2026-02-07T23:59:59Z,I-ZI5MLVHGFHJZAU79,AWS,Anniversary,123456789012,2026-01-31T18:30:00.000Z,2026-02-28T18:30:00.000Z,123456789012,Usage,2026-02-07 22:30:29,2026-02-08 22:30:29,AWSDataTransfer,InterRegion-Out-Bytes,InterregionOut,us-east-1a,,24.19019032,1,24.19019032,USD,0.0000273973,0.0007236600,0.0000273973,0.0007236600,AWS Data Transfer InterRegion-Out-Bytes,AWS Data Transfer,,us-east-1,us-east-1a,Shared,,AWSDataTransfer,platform,production,web-portal,0.0007236600,0.0000273973,OnDemand,Hrs,,,,,,
60,2026-02-08T00:00:00Z/2026-02-08T23:59:59Z,I-RM0UU0JQJVBX6Y5L,AWS,Anniversary,123456789012,2026-01-31T18:30:00.000Z,2026-02-28T18:30:00.000Z,123456789012,Usage,2026-02-08 22:30:29,2026-02-09 22:30:29,AmazonEC2,BoxUsage:m5.large,RunInstances,us-east-1a,arn:aws:ec2:us-east-1:123456789012:instance/i-e61d42j2kvziz1yh,24.38100512,1,24.38100512,USD,0.0960000000,2.4947577500,0.0960000000,2.4947577500,Amazon Elastic Compute Cloud BoxUsage:m5.large,Amazon Elastic Compute Cloud,m5.large,us-east-1,us-east-1a,Shared,Linux,AmazonEC2,backend,production,ml-inference,2.4947577500,0.0960000000,OnDemand,Hrs,,,,,,
61,2026-02-08T00:00:00Z/2026-02-08T23:59:59Z,I-2OGQ2D2KUEICQTKG,AWS,Anniversary,123456789012,2026-01-31T18:30:00.000Z,2026-02-28T18:30:00.000Z,123456789012,Usage,2026-02-08 22:30:29,2026-02-09 22:30:29,AmazonEC2,BoxUsage:c5.xlarge,RunInstances,us-east-1a,arn:aws:ec2:us-east-1:123456789012:instance/i-sx7oq5byko7lumho,15.60655556,1,15.60655556,USD,0.1700000000,2.2817847400,0.1700000000,2.2817847400,Amazon Elastic Compute Cloud BoxUsage:c5.xlarge,Amazon Elastic Compute Cloud,c5.xlarge,us-east-1,us-east-1a,Shared,Linux,AmazonEC2,ml,staging,web-portal,2.2817847400,0.1700000000,OnDemand,Hrs,,,,,,
62,2026-02-08T00:00:00Z/2026-02-08T23:59:59Z,I-CNORJ10RKN5G0A4Y,AWS,Anniversary,123456789012,2026-01-31T18:30:00.000Z,2026-02-28T18:30:00.000Z,123456789012,Usage,2026-02-08 22:30:29,2026-02-09 22:30:29,AmazonS3,TimedStorage-ByteHrs,StandardStorage,ap-south-1a,,23.10742105,1,23.10742105,USD,0.0000315068,0.0007793800,0.0000315068,0.0007793800,Amazon Simple Storage Service TimedStorage-ByteHrs,Amazon Simple Storage Service,,ap-south-1,ap-south-1a,Shared,,AmazonS3,platform,production,api-gateway,0.0007793800,0.0000315068,OnDemand,Hrs,,,,,,
63,2026-02-08T00:00:00Z/2026-02-08T23:59:59Z,I-LFGTOBULWH7CA3JR,AWS,Anniversary,123456789012,2026-01-31T18:30:00.000Z,2026-02-28T18:30:00.000Z,123456789012,Usage,2026-02-08 22:30:29,2026-02-09 22:30:29,AmazonRDS,InstanceUsage:db.t3.medium,CreateDBInstance:0014,ap-south-1a,arn:aws:ec2:ap-south-1:123456789012:instance/i-zanetgkndunvmljb,24.39232637,1,24.39232637,USD,0.0680000000,1.4625031800,0.0680000000,1.4625031800,Amazon Relational Database Service InstanceUsage:db.t3.medium,Amazon Relational Database Service,db.t3.medium,ap-south-1,ap-south-1a,Shared,Linux,AmazonRDS,backend,staging,api-gateway,1.4625031800,0.0680000000,OnDemand,Hrs,,,,,,
64,2026-02-08T00:00:00Z/2026-02-08T23:59:59Z,I-SF0HWM4MNNKXCBKX,AWS,Anniversary,123456789012,2026-01-31T18:30:00.000Z,2026-02-28T18:30:00.000Z,123456789012,Usage,2026-02-08 22:30:29,2026-02-09 22:30:29,AWSLambda,Lambda-GB-Second,Invoke,ap-south-1b,,24.81633613,1,24.81633613,USD,0.0600001200,1.2696093700,0.0600001200,1.2696093700,AWS Lambda Lambda-GB-Second,AWS Lambda,,ap-south-1,ap-south-1b,Shared,,AWSLambda,backend,staging,cloudspire,1.2696093700,0.0600001200,OnDemand,Hrs,,,,,,
65,2026-02-08T00:00:00Z/2026-02-08T23:59:59Z,I-5VSBT2CLEH3AZFVA,AWS,Anniversary,123456789012,2026-01-31T18:30:00.000Z,2026-02-28T18:30:00.000Z,123456789012,Usage,2026-02-08 22:30:29,2026-02-09 22:30:29,AmazonDynamoDB,ReadCapacityUnit-Hrs,PayPerRequestThroughput,ap-south-1a,,23.37696319,1,23.37696319,USD,0.0000650000,0.0015551200,0.0000650000,0.0015551200,Amazon DynamoDB ReadCapacityUnit-Hrs,Amazon DynamoDB,,ap-south-1,ap-south-1a,Shared,,AmazonDynamoDB,backend,production,web-portal,0.0015551200,0.0000650000,OnDemand,Hrs,,,,,,
66,2026-02-08T00:00:00Z/2026-02-08T23:59:59Z,I-H10I3310VH7QCENK,AWS,Anniversary,123456789012,2026-01-31T18:30:00.000Z,2026-02-28T18:30:00.000Z,123456789012,Usage,2026-02-08 22:30:29,2026-02-09 22:30:29,AmazonElastiCache,NodeUsage:cache.t3.micro,CreateCacheCluster,ap-south-1a,arn:aws:ec2:ap-south-1:123456789012:instance/i-jbq38syktbk3soh9,25.08024418,1,25.08024418,USD,0.0170000000,0.3835069800,0.0170000000,0.3835069800,Amazon ElastiCache NodeUsage:cache.t3.micro,Amazon ElastiCache,cache.t3.micro,ap-south-1,ap-south-1a,Shared,Linux,AmazonElastiCache,backend,staging,cloudspire,0.3835069800,0.0170000000,OnDemand,Hrs,,,,,,
67,2026-02-08T00:00:00Z/2026-02-08T23:59:59Z,I-LXBYTVHXSKBXFFUO,AWS,Anniversary,123456789012,2026-01-31T18:30:00.000Z,2026-02-28T18:30:00.000Z,123456789012,Usage,2026-02-08 22:30:29,2026-02-09 22:30:29,AWSDataTransfer,InterRegion-Out-Bytes,InterregionOut,us-east-1a,,24.07533433,1,24.07533433,USD,0.0000273973,0.0005654800,0.0000273973,0.0005654800,AWS Data Transfer InterRegion-Out-Bytes,AWS Data Transfer,,us-east-1,us-east-1a,Shared,,AWSDataTransfer,platform,development,api-gateway,0.0005654800,0.0000273973,OnDemand,Hrs,,,,,,
68,2026-02-09T00:00:00Z/2026-02-09T23:59:59Z,I-R83F4YI9WP034A3A,AWS,Anniversary,123456789012,2026-01-31T18:30:00.000Z,2026-02-28T18:30:00.000Z,123456789012,Usage,2026-02-09 22:30:29,2026-02-10 22:30:29,AmazonEC2,BoxUsage:t3.medium,RunInstances,ap-south-1b,arn:aws:ec2:ap-south-1:123456789012:instance/i-4j3umvwoel8q3m8k,24.60923187,1,24.60923187,USD,0.0416000000,1.1234929500,0.0416000000,1.1234929500,Amazon Elastic Compute Cloud BoxUsage:t3.medium,Amazon Elastic Compute Cloud,t3.medium,ap-south-1,ap-south-1b,Shared,Linux,AmazonEC2,backend,production,cloudspire,1.1234929500,0.0416000000,OnDemand,Hrs,,,,,,
69,2026-02-09T00:00:00Z/2026-02-09T23:59:59Z,I-EP7XZ7O9GFHXD4R0,AWS,Anniversary,123456789012,2026-01-31T18:30:00.000Z,2026-02-28T18:30:00.000Z,123456789012,Usage,2026-02-09 22:30:29,2026-02-10 22:30:29,AmazonEC2,BoxUsage:m5.large,RunInstances,us-east-1b,arn:aws:ec2:us-east-1:123456789012:instance/i-8chloh61blefqymp,23.90237951,1,23.90237951,USD,0.0960000000,2.5216925400,0.0960000000,2.5216925400,Amazon Elastic Compute Cloud BoxUsage:m5.large,Amazon Elastic Compute Cloud,m5.large,us-east-1,us-east-1b,Shared,Linux,AmazonEC2,backend,staging,ml-inference,2.5216925400,0.0960000000,OnDemand,Hrs,,,,,,
70,2026-02-09T00:00:00Z/2026-02-09T23:59:59Z,I-BPU664OMP7UVF5S5,AWS,Anniversary,123456789012,2026-01-31T18:30:00.000Z,2026-02-28T18:30:00.000Z,123456789012,Usage,2026-02-09 22:30:29,2026-02-10 22:30:29,AmazonEC2,BoxUsage:c5.xlarge,RunInstances,us-east-1c,arn:aws:ec2:us-east-1:123456789012:instance/i-m1dtijss0vtzd8pl,15.48688023,1,15.48688023,USD,0.1700000000,2.2550419600,0.1700000000,2.2550419600,Amazon Elastic Compute Cloud BoxUsage:c5.xlarge,Amazon Elastic Compute Cloud,c5.xlarge,us-east-1,us-east-1c,Shared,Linux,AmazonEC2,ml,development,web-portal,2.2550419600,0.1700000000,OnDemand,Hrs,,,,,,
71,2026-02-09T00:00:00Z/2026-02-09T23:59:59Z,I-YCNYFHN8HAI8LTJD,AWS,Anniversary,123456789012,2026-01-31T18:30:00.000Z,2026-02-28T18:30:00.000Z,123456789012,Usage,2026-02-09 22:30:29,2026-02-10 22:30:29,AmazonS3,TimedStorage-ByteHrs,StandardStorage,ap-south-1b,,25.03714265,1,25.03714265,USD,0.0000315068,0.0007854300,0.0000315068,0.0007854300,Amazon Simple Storage Service TimedStorage-ByteHrs,Amazon Simple Storage Service,,ap-south-1,ap-south-1b,Shared,,AmazonS3,platform,staging,ml-inference,0.0007854300,0.0000315068,OnDemand,Hrs,,,,,,
72,2026-02-09T00:00:00Z/2026-02-09T23:59:59Z,I-QQWRL1U9TR0CI3RR,AWS,Anniversary,123456789012,2026-01-31T18:30:00.000Z,2026-02-28T18:30:00.000Z,123456789012,Usage,2026-02-09 22:30:29,2026-02-10 22:30:29,AmazonCloudFront,DataTransfer-Out-Bytes,HttpTransferOut,us-east-1b,,23.80622350,1,23.80622350,USD,0.0000116438,0.0002912100,0.0000116438,0.0002912100,Amazon CloudFront DataTransfer-Out-Bytes,Amazon CloudFront,,us-east-1,us-east-1b,Shared,,AmazonCloudFront,frontend,production,cloudspire,0.0002912100,0.0000116438,OnDemand,Hrs,,,,,,
73,2026-02-09T00:00:00Z/2026-02-09T23:59:59Z,I-9ZYPC9ZO2GV5YE3E,AWS,Anniversary,123456789012,2026-01-31T18:30:00.000Z,2026-02-28T18:30:00.000Z,123456789012,Usage,2026-02-09 22:30:29,2026-02-10 22:30:29,AmazonDynamoDB,ReadCapacityUnit-Hrs,PayPerRequestThroughput,ap-south-1a,,24.02838697,1,24.02838697,USD,0.0000650000,0.0013896800,0.0000650000,0.0013896800,Amazon DynamoDB ReadCapacityUnit-Hrs,Amazon DynamoDB,,ap-south-1,ap-south-1a,Shared,,AmazonDynamoDB,backend,development,ml-inference,0.0013896800,0.0000650000,OnDemand,Hrs,,,,,,
74,2026-02-09T00:00:00Z/2026-02-09T23:59:59Z,I-K4N5HVA9YOITCDI9,AWS,Anniversary,123456789012,2026-01-31T18:30:00.000Z,2026-02-28T18:30:00.000Z,123456789012,Usage,2026-02-09 22:30:29,2026-02-10 22:30:29,AmazonElastiCache,NodeUsage:cache.t3.micro,CreateCacheCluster,ap-south-1a,arn:aws:ec2:ap-south-1:123456789012:instance/i-2pdoma7pt42aafq8,23.18155061,1,23.18155061,USD,0.0170000000,0.3969701600,0.0170000000,0.3969701600,Amazon ElastiCache NodeUsage:cache.t3.micro,Amazon ElastiCache,cache.t3.micro,ap-south-1,ap-south-1a,Shared,Linux,AmazonElastiCache,backend,staging,cloudspire,0.3969701600,0.0170000000,OnDemand,Hrs,,,,,,
